run_id,step,batch_size,gamma,learning_rate,per_alpha,per_beta,per_beta_frames,per_beta_start,per_epsilon,ai_playback,auto_load_latest_weights,aux_loss_weight_height,aux_loss_weight_holes,aux_loss_weight_lines,avg_lines_100eps,avg_reward_100eps,avg_steps_100eps,block_size,board_height,board_width,bumpiness_penalty_factor,clear_line_scores,cnn_input_channels,combo_multiplier_schedule,combo_score_base,count_game_over_penalty_100eps,count_line_clear_reward_100eps,count_tetris_reward_bonus_100eps,count_tspin_double_reward_100eps,count_tspin_mini_reward_100eps,count_tspin_reward_100eps,count_tspin_single_reward_100eps,count_tspin_triple_reward_100eps,epsilon,epsilon_decay_frames,epsilon_end,epsilon_start,eval_freq,eval_step_wait_ms,feature_scaling_factors,fps,game_over_penalty,height_penalty_factor,hole_penalty_factor,info_panel_width,line_clear_reward,log_freq,logs_dir,loss_aux_height,loss_aux_holes,loss_aux_lines,loss_total,loss_value,max_steps_per_episode,memory_size,network_type,num_episodes,save_model_freq,screen_height,screen_width,screenshots_dir,target_update_freq,tetris_reward_bonus,tspin_double_reward,tspin_mini_reward,tspin_reward,tspin_single_reward,tspin_triple_reward,use_auxiliary_heads,weights_dir
fe775944d38b48569c2dd42cac031ac3,10300,64,0.99,1e-05,0.6,0.4575496000016549,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,411.73,-14421.63,959.79,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,14.0,31120.0,100.0,342.0,64.0,544.0,122.0,16.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.07521547377109528,0.005279231816530228,3.7252898543727042e-09,511.4462585449219,511.43768310546875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
fe775944d38b48569c2dd42cac031ac3,10400,64,0.99,1e-05,0.6,0.5092954000031429,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,368.33,-20021.42,862.43,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,32.0,28064.0,92.0,390.0,76.0,646.0,156.0,22.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.059631045907735825,0.005411410238593817,1.3224366739450488e-06,379.55267333984375,379.545654296875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
fe775944d38b48569c2dd42cac031ac3,10500,64,0.99,1e-05,0.6,0.5593276000045816,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,354.94,-19855.73,833.87,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,46.0,25174.0,70.0,480.0,82.0,698.0,114.0,20.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.17968526482582092,0.0026967227458953857,1.9557656116830913e-07,432.2158203125,432.1972961425781,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
fe775944d38b48569c2dd42cac031ac3,10600,64,0.99,1e-05,0.6,0.606150400005928,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,331.69,-21944.27,780.38,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,56.0,23874.0,114.0,418.0,64.0,654.0,142.0,26.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.0799255445599556,0.007530805189162493,9.480731932853814e-07,388.4658203125,388.4563293457031,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
fe775944d38b48569c2dd42cac031ac3,10700,64,0.99,1e-05,0.6,0.6539230000073017,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,338.95,-22312.03,796.21,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,42.0,26120.0,114.0,482.0,58.0,688.0,116.0,26.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.09118883311748505,0.01585136353969574,0.0,576.1586303710938,576.1463623046875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9200,64,0.99,5e-05,0.6,0.42926800000084164,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,198.23,-25146.26,488.43,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,86.0,15910.0,32.0,58.0,50.0,146.0,36.0,2.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.8066902756690979,0.017885461449623108,0.0005509951733984053,1577.660888671875,1577.5765380859375,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9300,64,0.99,5e-05,0.6,0.4635934000018287,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,235.16,-24480.8,572.09,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,72.0,19188.0,26.0,76.0,36.0,198.0,84.0,2.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.3177642524242401,0.00951431691646576,9.830400813370943e-06,2125.802734375,2125.76904296875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9400,64,0.99,5e-05,0.6,0.4902502000025952,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,179.54,-22148.08,444.28,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,88.0,14638.0,30.0,44.0,34.0,158.0,70.0,10.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.779055118560791,0.008366737514734268,4.544796183836297e-07,1076.457763671875,1076.378173828125,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9500,64,0.99,5e-05,0.6,0.5176420000033829,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,185.15,-24454.99,456.53,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,88.0,13522.0,28.0,38.0,58.0,150.0,46.0,8.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.329295814037323,0.009991535916924477,2.9893328701291466e-06,2012.60595703125,2012.571044921875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9600,64,0.99,5e-05,0.6,0.5482366000042627,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,209.26,-22942.34,509.91,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,72.0,17396.0,62.0,86.0,40.0,214.0,86.0,2.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.25626713037490845,0.007251636125147343,7.4505797087454084e-09,732.146728515625,732.11962890625,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9700,64,0.99,5e-05,0.6,0.5857774000053422,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,260.45,-25809.78,625.68,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,66.0,19524.0,52.0,88.0,48.0,260.0,118.0,6.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.1286809742450714,0.005118872970342636,2.8311978894635104e-07,404.4505615234375,404.4366455078125,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9800,64,0.99,5e-05,0.6,0.6243754000064521,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,267.8,-25143.3,643.3,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,66.0,22530.0,50.0,120.0,64.0,298.0,102.0,12.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.23283036053180695,0.021686600521206856,7.16670328984037e-05,402.9388732910156,402.9112243652344,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,9900,64,0.99,5e-05,0.6,0.6647056000076118,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,280.96,-23309.58,672.17,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,46.0,26560.0,62.0,164.0,44.0,366.0,148.0,10.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.1234673485159874,0.007627703249454498,1.3969818724035576e-07,638.2713012695312,638.2574462890625,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10000,64,0.99,5e-05,0.6,0.7111108000089462,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,326.77,-23073.02,773.42,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,36.0,26450.0,86.0,118.0,72.0,302.0,104.0,6.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.1703501045703888,0.002848270582035184,9.299305020249449e-06,315.5889587402344,315.57135009765625,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10100,64,0.99,5e-05,0.6,0.7603858000103632,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,348.23,-23320.43,821.25,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,32.0,27908.0,82.0,194.0,58.0,372.0,116.0,4.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.21690933406352997,0.006182490848004818,2.257429514429532e-06,765.9918212890625,765.9689331054688,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10200,64,0.99,5e-05,0.6,0.8157226000119544,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,394.27,-20782.38,922.28,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,18.0,30668.0,118.0,248.0,58.0,464.0,144.0,14.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.16034629940986633,0.005492113530635834,4.842869927301763e-08,1294.789306640625,1294.772216796875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10300,64,0.99,5e-05,0.6,0.8674744000134426,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,367.98,-19807.88,862.53,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,24.0,29740.0,134.0,264.0,78.0,474.0,118.0,14.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.7192181944847107,0.015565101057291031,1.3548984497901984e-05,133.11788940429688,133.04286193847656,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10400,64,0.99,5e-05,0.6,0.9199504000149515,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,373.57,-20415.33,874.6,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,22.0,29330.0,98.0,280.0,100.0,532.0,142.0,10.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.1243385300040245,0.0037624260876327753,7.562250061710074e-07,463.6228332519531,463.6096496582031,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10500,64,0.99,5e-05,0.6,0.9728128000164716,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,377.36,-20405.55,881.04,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,32.0,28816.0,122.0,298.0,56.0,500.0,118.0,28.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.18497566878795624,0.004388384521007538,2.4214376281861405e-08,380.1125183105469,380.0931396484375,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10600,64,0.99,5e-05,0.6,1.0,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,370.49,-18267.83,864.77,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,22.0,29446.0,126.0,394.0,78.0,632.0,140.0,20.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.10500936955213547,0.0039012928027659655,1.6763802790364934e-08,748.4183349609375,748.4070434570312,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10700,64,0.99,5e-05,0.6,1.0,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,364.37,-18347.92,851.18,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,26.0,28402.0,130.0,510.0,104.0,788.0,148.0,26.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.0914061963558197,0.0020841173827648163,0.0,640.7064819335938,640.6968994140625,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10800,64,0.99,5e-05,0.6,1.0,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,376.48,-16953.74,876.2,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,24.0,27430.0,108.0,550.0,82.0,822.0,154.0,34.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.10465776920318604,0.004468200262635946,6.332981428158746e-08,553.748779296875,553.7374267578125,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,10900,64,0.99,5e-05,0.6,1.0,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,365.73,-17296.51,851.2,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,22.0,28120.0,124.0,686.0,118.0,940.0,108.0,28.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.07414855062961578,0.006400398910045624,5.129874261911027e-05,205.26231384277344,205.25360107421875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
bfc99af1c1db4d2cad59e08ccf3bcced,11000,64,0.99,5e-05,0.6,1.0,1000000,0.4,0.01,"{'enabled': True, 'move_delay_ms': 1, 'auto_fall_interval_ms': 500, 'record_game': {'enabled': False, 'output_format': 'mp4', 'output_fps': 24, 'capture_interval': 2, 'record_duration_seconds': 60}}",True,0.1,0.2,0.3,367.34,-19016.6,855.66,30,20,10,-1,"[0, 100, 200, 300, 400]",4,"[0, 1, 1, 1, 2, 2, 2, 3, 3, 3]",100,24.0,28826.0,132.0,722.0,88.0,980.0,132.0,38.0,0.01,50000,0.01,1.0,30000,1,"{'max_height': 20.0, 'max_holes': 50.0, 'max_generalized_wells': 300.0, 'max_bumpiness': 50.0, 'max_completed_lines': 4.0, 'max_combo': 15.0, 'max_well_occupancy': 40.0}",30,-2000,-2,-1,200,100,100,logs/,0.10621603578329086,0.005306744482368231,3.652225132100284e-06,402.6629333496094,402.6512451171875,1000,100000,cnn,3000000,100,660,400,screenshots/,2500,400,700,1,1,200,1300,True,weights/
